-2.27,0.203223
-2.26,0.20567
-2.25,0.208131
-2.24,0.210608
-2.23,0.2131
-2.22,0.215608
-2.21,0.21813
-2.2,0.220667
-2.19,0.223219
-2.18,0.225786
-2.17,0.228367
-2.16,0.230962
-2.15,0.233572
-2.14,0.236196
-2.13,0.238834
-2.12,0.241486
-2.11,0.244151667
-2.1,0.246831
-2.09,0.249524
-2.08,0.252231
-2.07,0.25495
-2.06,0.257683
-2.05,0.260428
-2.04,0.263186
-2.03,0.265957
-2.02,0.26874
-2.01,0.271536
-2,0.274344
-1.99,0.277163
-1.98,0.279995
-1.97,0.282838
-1.96,0.285693
-1.95,0.288559
-1.94,0.291436
-1.93,0.294324
-1.92,0.297223
-1.91,0.300133
-1.9,0.303053
-1.89,0.305983
-1.88,0.308924
-1.87,0.311874
-1.86,0.314835
-1.85,0.317804
-1.84,0.320783
-1.83,0.323772
-1.82,0.326769
-1.81,0.329775
-1.8,0.33279
-1.79,0.335813
-1.78,0.338844
-1.77,0.341884
-1.76,0.344931
-1.75,0.347986
-1.74,0.351048
-1.73,0.354118
-1.72,0.357194
-1.71,0.360278
-1.7,0.363368
-1.69,0.366464
-1.68,0.369567
-1.67,0.372675
-1.66,0.37579
-1.65,0.37891
-1.64,0.382036
-1.63,0.385166
-1.62,0.388302
-1.61,0.391443
-1.6,0.394588
-1.59,0.397737
-1.58,0.40089
-1.57,0.404047
-1.56,0.407209
-1.55,0.410374
-1.54,0.413542
-1.53,0.416713
-1.52,0.419887
-1.51,0.423064
-1.5,0.426243
-1.49,0.429425
-1.48,0.432608
-1.47,0.435793
-1.46,0.43898
-1.45,0.442169
-1.44,0.445358
-1.43,0.448549
-1.42,0.45174
-1.41,0.454932
-1.4,0.458124
-1.39,0.461317
-1.38,0.464509
-1.37,0.467701
-1.36,0.470893
-1.35,0.474083
-1.34,0.477274
-1.33,0.480462
-1.32,0.48365
-1.31,0.486836
-1.3,0.490021
-1.29,0.493203
-1.28,0.496384
-1.27,0.499562
-1.26,0.502738
-1.25,0.505911
-1.24,0.509081
-1.23,0.512248
-1.22,0.515411
-1.21,0.518572
-1.2,0.521728
-1.19,0.524881
-1.18,0.52803
-1.17,0.531174
-1.16,0.534314
-1.15,0.537449
-1.14,0.54058
-1.13,0.543705
-1.12,0.546826
-1.11,0.549941
-1.1,0.55305
-1.09,0.556154
-1.08,0.559252
-1.07,0.562344
-1.06,0.565429
-1.05,0.568508
-1.04,0.571581
-1.03,0.574647
-1.02,0.577706
-1.01,0.580757
-1,0.583802
-0.99,0.586839
-0.98,0.589869
-0.97,0.592891
-0.96,0.595905
-0.95,0.598911
-0.94,0.601908
-0.93,0.604898
-0.92,0.607879
-0.91,0.610851
-0.9,0.613814
-0.89,0.616769
-0.88,0.619714
-0.87,0.62265
-0.86,0.625577
-0.85,0.628494
-0.84,0.631402
-0.83,0.6343
-0.82,0.637188
-0.81,0.640066
-0.8,0.642934
-0.79,0.645791
-0.78,0.648639
-0.77,0.651475
-0.76,0.654301
-0.75,0.657116
-0.74,0.659921
-0.73,0.662714
-0.72,0.665496
-0.71,0.668267
-0.7,0.671027
-0.69,0.673775
-0.68,0.676512
-0.67,0.679237
-0.66,0.681951
-0.65,0.684652
-0.64,0.687342
-0.63,0.69002
-0.62,0.692685
-0.61,0.695339
-0.6,0.69798
-0.59,0.700609
-0.58,0.703225
-0.57,0.705829
-0.56,0.70842
-0.55,0.710999
-0.54,0.713565
-0.53,0.716118
-0.52,0.718658
-0.51,0.721185
-0.5,0.723699
-0.49,0.7262
-0.48,0.728688
-0.47,0.731163
-0.46,0.733624
-0.45,0.736072
-0.44,0.738507
-0.43,0.740928
-0.42,0.743336
-0.41,0.74573
-0.4,0.748111
-0.39,0.750478
-0.38,0.752832
-0.37,0.755171
-0.36,0.757497
-0.35,0.759809
-0.34,0.762107
-0.33,0.764393
-0.32,0.766663
-0.31,0.768919
-0.3,0.771161
-0.29,0.773392
-0.28,0.775607
-0.27,0.777808
-0.26,0.779995
-0.25,0.782168
-0.24,0.784327
-0.23,0.786472
-0.22,0.788603
-0.21,0.790719
-0.2,0.792822
-0.19,0.79491
-0.18,0.796985
-0.17,0.799045
-0.16,0.801091
-0.15,0.803123
-0.14,0.805141
-0.13,0.807145
-0.12,0.809134
-0.11,0.81111
-0.1,0.813071
-0.09,0.815019
-0.08,0.816952
-0.07,0.818871
-0.06,0.820776
-0.05,0.822668
-0.04,0.824545
-0.03,0.826408
-0.02,0.828257
-0.01,0.830092
0,0.831913
0.01,0.83372
0.02,0.835513
0.03,0.837293
0.04,0.839058
0.05,0.84081
0.06,0.842548
0.07,0.844272
0.08,0.845982
0.09,0.847679
0.1,0.849362
0.11,0.851031
0.12,0.852687
0.13,0.854329
0.14,0.855958
0.15,0.857573
0.16,0.859175
0.17,0.860763
0.18,0.862338
0.19,0.863899
0.2,0.865448
0.21,0.866983
0.22,0.868505
0.23,0.870013
0.24,0.871509
0.25,0.872992
0.26,0.874461
0.27,0.875918
0.28,0.877362
0.29,0.878793
0.3,0.880211
0.31,0.881616
0.32,0.883009
0.33,0.884389
0.34,0.885756
0.35,0.887111
0.36,0.888454
0.37,0.889784
0.38,0.891102
0.39,0.892407
0.4,0.8937
0.41,0.894981
0.42,0.89625
0.43,0.897507
0.44,0.898752
0.45,0.899985
0.46,0.901206
0.47,0.902416
0.48,0.903613
0.49,0.904799
0.5,0.905974
0.51,0.907137
0.52,0.908288
0.53,0.909428
0.54,0.910557
0.55,0.911674
0.56,0.91278
0.57,0.913875
0.58,0.914959
0.59,0.916032
0.6,0.917094
0.61,0.918146
0.62,0.919186
0.63,0.920216
0.64,0.921235
0.65,0.922243
0.66,0.923241
0.67,0.924229
0.68,0.925206
0.69,0.926173
0.7,0.927129
0.71,0.928076
0.72,0.929012
0.73,0.929938
0.74,0.930855
0.75,0.931761
0.76,0.932658
0.77,0.933545
0.78,0.934422
0.79,0.93529
0.8,0.936148
0.81,0.936997
0.82,0.937836
0.83,0.938666
0.84,0.939487
0.85,0.940299
0.86,0.941101
0.87,0.941895
0.88,0.942679
0.89,0.943455
0.9,0.944222
0.91,0.94498
0.92,0.94573
0.93,0.946471
0.94,0.947203
0.95,0.947927
0.96,0.948643
0.97,0.94935
0.98,0.950049
0.99,0.95074
1,0.951423
1.01,0.952097
1.02,0.952764
1.03,0.953423
1.04,0.954074
1.05,0.954717
1.06,0.955353
1.07,0.955981
1.08,0.956602
1.09,0.957215
1.1,0.95782
1.11,0.958418
1.12,0.959009
1.13,0.959593
1.14,0.96017
1.15,0.960739
1.16,0.961302
1.17,0.961858
1.18,0.962406
1.19,0.962948
1.2,0.963483
1.21,0.964012
1.22,0.964534
1.23,0.965049
1.24,0.965558
1.25,0.966061
1.26,0.966557
1.27,0.967046
1.28,0.96753
1.29,0.968007
1.3,0.968479
1.31,0.968944
1.32,0.969403
1.33,0.969856
1.34,0.970304
1.35,0.970746
1.36,0.971181
1.37,0.971612
1.38,0.972036
1.39,0.972455
1.4,0.972869
1.41,0.973277
1.42,0.97368
1.43,0.974077
1.44,0.974469
1.45,0.974856
1.46,0.975238
1.47,0.975615
1.48,0.975986
1.49,0.976353
1.5,0.976714
1.51,0.977071
1.52,0.977423
1.53,0.97777
1.54,0.978113
1.55,0.97845
1.56,0.978784
1.57,0.979112
1.58,0.979436
1.59,0.979756
1.6,0.980071
1.61,0.980382
1.62,0.980688
1.63,0.980991
1.64,0.981289
1.65,0.981582
1.66,0.981872
1.67,0.982158
1.68,0.98244
1.69,0.982717
1.7,0.982991
1.71,0.983261
1.72,0.983527
1.73,0.983789
1.74,0.984048
1.75,0.984303
1.76,0.984554
1.77,0.984802
1.78,0.985046
1.79,0.985286
1.8,0.985523
1.81,0.985757
1.82,0.985987
1.83,0.986214
1.84,0.986438
1.85,0.986658
1.86,0.986875
1.87,0.987089
1.88,0.9873
1.89,0.987507
1.9,0.987712
1.91,0.987914
1.92,0.988112
1.93,0.988308
1.94,0.988501
1.95,0.98869
1.96,0.988877
1.97,0.989062
1.98,0.989243
1.99,0.989422
2,0.989598
2.01,0.989771
2.02,0.989942
2.03,0.99011
2.04,0.990276
2.05,0.990439
2.06,0.990599
2.07,0.990758
2.08,0.990913
2.09,0.991067
2.1,0.991218
2.11,0.991366
2.12,0.991513
2.13,0.991657
2.14,0.991799
2.15,0.991938
2.16,0.992076
2.17,0.992211
2.18,0.992344
2.19,0.992476
2.2,0.992605
2.21,0.992732
2.22,0.992857
2.23,0.99298
2.24,0.993101
2.25,0.99322
2.26,0.993338
2.27,0.993453
2.28,0.993567
2.29,0.993679
2.3,0.993789
2.31,0.993897
2.32,0.994004
2.33,0.994109
2.34,0.994212
2.35,0.994313
2.36,0.994413
2.37,0.994511
2.38,0.994608
2.39,0.994703
2.4,0.994797
2.41,0.994889
2.42,0.994979
2.43,0.995068
2.44,0.995156
2.45,0.995242
2.46,0.995327
2.47,0.99541
2.48,0.995492
2.49,0.995573
2.5,0.995652
2.51,0.99573
2.52,0.995807
2.53,0.995882
2.54,0.995956
2.55,0.996029
2.56,0.996101
2.57,0.996172
2.58,0.996241
2.59,0.996309
2.6,0.996376
2.61,0.996442
2.62,0.996507
2.63,0.99657
2.64,0.996633
2.65,0.996695
2.66,0.996755
2.67,0.996815
2.68,0.996873
2.69,0.996931
2.7,0.996987
2.71,0.997043
2.72,0.997097
2.73,0.997151
2.74,0.997203
2.75,0.997255
2.76,0.997306
2.77,0.997356
2.78,0.997405
2.79,0.997454
2.8,0.997501
2.81,0.997548
2.82,0.997594
2.83,0.997639
2.84,0.997683
2.85,0.997726
2.86,0.997769
2.87,0.997811
2.88,0.997852
2.89,0.997893
2.9,0.997932
2.91,0.997972
2.92,0.99801
2.93,0.998048
2.94,0.998085
2.95,0.998121
2.96,0.998157
2.97,0.998192
2.98,0.998226
2.99,0.99826
3,0.998294
3.01,0.998326
3.02,0.998358
3.03,0.99839
3.04,0.998421
3.05,0.998451
3.06,0.998481
3.07,0.99851
3.08,0.998539
3.09,0.998567
3.1,0.998595
3.11,0.998622
3.12,0.998649
3.13,0.998675
3.14,0.998701
3.15,0.998726
3.16,0.998751
3.17,0.998775
3.18,0.998799
3.19,0.998823
3.2,0.998846
3.21,0.998868
3.22,0.998891
3.23,0.998912
3.24,0.998934
3.25,0.998955
3.26,0.998975
3.27,0.998996
3.28,0.999015
3.29,0.999035
3.3,0.999054
3.31,0.999073
3.32,0.999091
3.33,0.999109
3.34,0.999127
3.35,0.999144
3.36,0.999162
3.37,0.999178
3.38,0.999195
3.39,0.999211
3.4,0.999227
3.41,0.999242
3.42,0.999257
3.43,0.999272
3.44,0.999287
3.45,0.999301
3.46,0.999315
3.47,0.999329
3.48,0.999343
3.49,0.999356
3.5,0.999369
3.51,0.999382
3.52,0.999394
3.53,0.999407
3.54,0.999419
3.55,0.999431
3.56,0.999442
3.57,0.999454
3.58,0.999465
3.59,0.999476
3.6,1
